date,description,category,amount,type,type_clean,month,year,bucket,day,dayofweek,is_weekend,amount_log,is_expense
2020-10-10,Why outside.,Travel,462.69,Expense,expense,2020-10,2020,kebutuhan_sekunder,10,5,1,6.139216225497416,1
2020-10-10,Official defense.,Investment,4875.0,Income,income,2020-10,2020,tabungan,10,5,1,8.492080490601163,0
2020-10-10,Suggest glass news.,Investment,946.0,Income,income,2020-10,2020,tabungan,10,5,1,6.853299093186078,0
2020-10-12,Off southern suddenly.,Utilities,1279.36,Expense,expense,2020-10,2020,kebutuhan_pokok,12,0,0,7.154896567370296,1
2020-10-14,Participant price.,Rent,1746.71,Expense,expense,2020-10,2020,kebutuhan_pokok,14,2,0,7.466061638561748,1
2020-10-15,Congress reflect.,Salary,962.64,Expense,expense,2020-10,2020,income,15,3,0,6.870717780879573,1
2020-10-16,Go consider century price.,Food & Drink,512.43,Expense,expense,2020-10,2020,kebutuhan_pokok,16,4,0,6.241113700699456,1
2020-10-16,Scientist will begin.,Rent,1646.01,Expense,expense,2020-10,2020,kebutuhan_pokok,16,4,0,7.406716801804624,1
2020-10-16,Heavy law church.,Rent,1158.27,Expense,expense,2020-10,2020,kebutuhan_pokok,16,4,0,7.055545775656713,1
2020-10-18,Since nothing be apply.,Utilities,306.9,Expense,expense,2020-10,2020,kebutuhan_pokok,18,6,1,5.729775054930455,1
2020-10-19,Anyone bank kitchen interest parent.,Travel,179.51,Expense,expense,2020-10,2020,kebutuhan_sekunder,19,0,0,5.19578617790037,1
2020-10-23,Democratic mention generation.,Shopping,1216.57,Expense,expense,2020-10,2020,kebutuhan_sekunder,23,4,0,7.104612348170508,1
2020-10-24,Question or money.,Entertainment,1553.63,Expense,expense,2020-10,2020,kebutuhan_sekunder,24,5,1,7.34899285417843,1
2020-10-26,Determine worker.,Salary,601.73,Expense,expense,2020-10,2020,income,26,0,0,6.401469335258178,1
2020-10-27,Daughter war.,Shopping,617.71,Expense,expense,2020-10,2020,kebutuhan_sekunder,27,1,0,6.427636665328581,1
2020-10-27,Face build market.,Rent,1895.7,Expense,expense,2020-10,2020,kebutuhan_pokok,27,1,0,7.5478708129902765,1
2020-10-27,Can mouth discover.,Entertainment,536.65,Expense,expense,2020-10,2020,kebutuhan_sekunder,27,1,0,6.287207790836535,1
2020-10-28,Author technology amount affect.,Investment,1923.0,Income,income,2020-10,2020,tabungan,28,2,0,7.562161631225652,0
2020-10-29,Office of remember individual.,Utilities,15.32,Expense,expense,2020-10,2020,kebutuhan_pokok,29,3,0,2.792391349535961,1
2020-10-30,Again foot soon peace.,Salary,589.61,Expense,expense,2020-10,2020,income,30,4,0,6.381155901100105,1
2020-10-31,Join black.,Travel,1408.95,Expense,expense,2020-10,2020,kebutuhan_sekunder,31,5,1,7.25130952175055,1
2020-11-01,Hundred bad that second develop.,Entertainment,1848.58,Expense,expense,2020-11,2020,kebutuhan_sekunder,1,6,1,7.5227138652708065,1
2020-11-01,Member box.,Entertainment,856.03,Expense,expense,2020-11,2020,kebutuhan_sekunder,1,6,1,6.753472923819396,1
2020-11-02,Town glass road.,Utilities,1817.74,Expense,expense,2020-11,2020,kebutuhan_pokok,2,0,0,7.5058992326229,1
2020-11-04,Bill eight community.,Rent,128.68,Expense,expense,2020-11,2020,kebutuhan_pokok,4,2,0,4.865069877427421,1
2020-11-06,Concern significant.,Travel,883.92,Expense,expense,2020-11,2020,kebutuhan_sekunder,6,4,0,6.7854972454417855,1
2020-11-07,Senior service large under.,Travel,1402.47,Expense,expense,2020-11,2020,kebutuhan_sekunder,7,5,1,7.246703020439891,1
2020-11-09,Follow wife firm key light.,Salary,881.14,Expense,expense,2020-11,2020,income,9,0,0,6.782350773569223,1
2020-11-10,Option goal avoid.,Shopping,1471.72,Expense,expense,2020-11,2020,kebutuhan_sekunder,10,1,0,7.294866310138307,1
2020-11-10,Also hard expert popular.,Food & Drink,191.74,Expense,expense,2020-11,2020,kebutuhan_pokok,10,1,0,5.261342130423142,1
2020-11-12,Order his oil west school.,Food & Drink,1999.15,Expense,expense,2020-11,2020,kebutuhan_pokok,12,3,0,7.600977456729723,1
2020-11-12,Training occur could painting.,Travel,1156.73,Expense,expense,2020-11,2020,kebutuhan_sekunder,12,3,0,7.054216470325016,1
2020-11-14,Whatever late specific.,Utilities,946.3,Expense,expense,2020-11,2020,kebutuhan_pokok,14,5,1,6.853615832881489,1
2020-11-14,Mean common.,Travel,371.16,Expense,expense,2020-11,2020,kebutuhan_sekunder,14,5,1,5.9193238693303,1
2020-11-14,Yard model particular hair.,Salary,1938.42,Expense,expense,2020-11,2020,income,14,5,1,7.570144238285046,1
2020-11-14,Impact full our smile.,Shopping,673.28,Expense,expense,2020-11,2020,kebutuhan_sekunder,14,5,1,6.5136454549121074,1
2020-11-15,Form newspaper.,Utilities,666.31,Expense,expense,2020-11,2020,kebutuhan_pokok,15,6,1,6.5032547055608,1
2020-11-15,Edge surface who.,Travel,1328.54,Expense,expense,2020-11,2020,kebutuhan_sekunder,15,6,1,7.192588296729168,1
2020-11-16,Bank professional true financial.,Food & Drink,915.1,Expense,expense,2020-11,2020,kebutuhan_pokok,16,0,0,6.820125529021163,1
2020-11-16,Organization visit finally.,Health & Fitness,240.68,Expense,expense,2020-11,2020,lainnya,16,0,0,5.487614537078416,1
2020-11-17,Spend prove stock school.,Food & Drink,1318.74,Expense,expense,2020-11,2020,kebutuhan_pokok,17,1,0,7.185190026482369,1
2020-11-20,Position interest.,Shopping,117.87,Expense,expense,2020-11,2020,kebutuhan_sekunder,20,4,0,4.778030458992533,1
2020-11-22,Guy congress.,Salary,1254.56,Expense,expense,2020-11,2020,income,22,6,1,7.135336967180956,1
2020-11-23,Way main difficult case.,Entertainment,541.44,Expense,expense,2020-11,2020,kebutuhan_sekunder,23,0,0,6.296077480219744,1
2020-11-25,Such big side.,Other,4089.0,Income,income,2020-11,2020,lainnya,25,2,0,8.316300249036848,0
2020-11-25,Product then.,Salary,251.64,Expense,expense,2020-11,2020,income,25,2,0,5.531965550507332,1
2020-11-26,Heavy class story side speak.,Entertainment,1422.47,Expense,expense,2020-11,2020,kebutuhan_sekunder,26,3,0,7.2608528316804195,1
2020-11-27,Analysis hair rest wide.,Food & Drink,1108.98,Expense,expense,2020-11,2020,kebutuhan_pokok,27,4,0,7.012097276126036,1
2020-11-27,Doctor dream whole six.,Investment,4280.0,Income,income,2020-11,2020,tabungan,27,4,0,8.361941906144946,0
2020-11-29,Question now key show.,Utilities,1001.77,Expense,expense,2020-11,2020,kebutuhan_pokok,29,6,1,6.910521449602095,1
2020-12-01,Month whom stage soon.,Travel,836.83,Expense,expense,2020-12,2020,kebutuhan_sekunder,1,1,0,6.730815215940592,1
2020-12-05,Appear lose he.,Salary,495.02,Expense,expense,2020-12,2020,income,5,5,1,6.206616248492639,1
2020-12-05,Surface expect several evening town.,Shopping,389.31,Expense,expense,2020-12,2020,kebutuhan_sekunder,5,5,1,5.9669412951752845,1
2020-12-06,Begin treat stage this.,Utilities,1729.41,Expense,expense,2020-12,2020,kebutuhan_pokok,6,6,1,7.456113653632784,1
2020-12-10,Apply maybe dog yes.,Shopping,686.35,Expense,expense,2020-12,2020,kebutuhan_sekunder,10,3,0,6.5328436239174295,1
2020-12-10,Agreement us stuff.,Travel,1642.89,Expense,expense,2020-12,2020,kebutuhan_sekunder,10,3,0,7.404820663401884,1
2020-12-11,Case expert stop.,Travel,1676.58,Expense,expense,2020-12,2020,kebutuhan_sekunder,11,4,0,7.425107557723607,1
2020-12-12,Large accept bad eight.,Salary,1731.87,Expense,expense,2020-12,2020,income,12,5,1,7.457534272476032,1
2020-12-13,Vote participant institution simply down.,Salary,696.8,Expense,expense,2020-12,2020,income,13,6,1,6.547932528752674,1
2020-12-14,Draw police.,Shopping,916.14,Expense,expense,2020-12,2020,kebutuhan_sekunder,14,0,0,6.821260132359043,1
2020-12-14,Book toward.,Entertainment,1961.74,Expense,expense,2020-12,2020,kebutuhan_sekunder,14,0,0,7.582096735173016,1
2020-12-16,Place offer.,Shopping,474.79,Expense,expense,2020-12,2020,kebutuhan_sekunder,16,2,0,6.16497658041386,1
2020-12-16,Investment pass drive.,Food & Drink,643.17,Expense,expense,2020-12,2020,kebutuhan_pokok,16,2,0,6.467962666424322,1
2020-12-16,Professor beat window.,Shopping,778.3,Expense,expense,2020-12,2020,kebutuhan_sekunder,16,2,0,6.658396080849515,1
2020-12-18,Name skill medical after them.,Utilities,995.7,Expense,expense,2020-12,2020,kebutuhan_pokok,18,4,0,6.904449821973411,1
2020-12-18,Wonder effect administration small.,Other,1322.0,Income,income,2020-12,2020,lainnya,18,4,0,7.187657164114956,0
2020-12-20,Run pick sign.,Salary,208.43,Expense,expense,2020-12,2020,income,20,6,1,5.344389554650419,1
2020-12-20,And national spend.,Food & Drink,1447.66,Expense,expense,2020-12,2020,kebutuhan_pokok,20,6,1,7.278394270204864,1
2020-12-22,Wonder long consider care.,Utilities,158.91,Expense,expense,2020-12,2020,kebutuhan_pokok,22,1,0,5.074611156971351,1
2020-12-23,Fall analysis.,Travel,683.74,Expense,expense,2020-12,2020,kebutuhan_sekunder,23,2,0,6.529039204166525,1
2020-12-23,Firm financial.,Rent,1705.01,Expense,expense,2020-12,2020,kebutuhan_pokok,23,2,0,7.441912589699157,1
2020-12-24,List already positive experience television.,Shopping,1908.74,Expense,expense,2020-12,2020,kebutuhan_sekunder,24,3,0,7.554722386120288,1
2020-12-25,Event son join hundred.,Salary,1746.04,Expense,expense,2020-12,2020,income,25,4,0,7.465678206265756,1
2020-12-26,Fund cost reality happen.,Investment,2423.0,Income,income,2020-12,2020,tabungan,26,5,1,7.793174347189205,0
2020-12-28,Song risk bad.,Travel,1994.88,Expense,expense,2020-12,2020,kebutuhan_sekunder,28,0,0,7.598840334823635,1
2020-12-30,Family bill foreign fast knowledge.,Shopping,1956.89,Expense,expense,2020-12,2020,kebutuhan_sekunder,30,2,0,7.579622641737032,1
2020-12-31,Ready goal amount.,Rent,892.92,Expense,expense,2020-12,2020,kebutuhan_pokok,31,3,0,6.795616285710839,1
2021-01-01,Your ever woman way avoid.,Food & Drink,101.52,Expense,expense,2021-01,2021,kebutuhan_pokok,1,4,0,4.630057901495871,1
2021-01-06,Message seek civil all.,Travel,723.34,Expense,expense,2021-01,2021,kebutuhan_sekunder,6,2,0,6.585260895411588,1
2021-01-06,Call door.,Entertainment,1067.02,Expense,expense,2021-01,2021,kebutuhan_sekunder,6,2,0,6.97356174593656,1
2021-01-08,Him note painting quickly.,Utilities,348.27,Expense,expense,2021-01,2021,kebutuhan_pokok,8,4,0,5.855845262066538,1
2021-01-10,Know baby case happen.,Other,2472.0,Income,income,2021-01,2021,lainnya,10,6,1,7.813187267521416,0
2021-01-10,Economic box save.,Utilities,472.06,Expense,expense,2021-01,2021,kebutuhan_pokok,10,6,1,6.159222230341457,1
2021-01-11,Hit no energy employee land.,Salary,518.1,Expense,expense,2021-01,2021,income,11,0,0,6.252096542833184,1
2021-01-12,Customer career available common.,Other,2856.0,Income,income,2021-01,2021,lainnya,12,1,0,7.957527402230773,0
2021-01-13,Specific whose.,Utilities,156.99,Expense,expense,2021-01,2021,kebutuhan_pokok,13,2,0,5.062531739884758,1
2021-01-13,Remember nearly face feel.,Travel,1281.49,Expense,expense,2021-01,2021,kebutuhan_sekunder,13,2,0,7.156558779743571,1
2021-01-14,Soldier meeting building.,Travel,919.1,Expense,expense,2021-01,2021,kebutuhan_sekunder,14,3,0,6.824482359788315,1
2021-01-14,Door management guess.,Shopping,1708.14,Expense,expense,2021-01,2021,kebutuhan_sekunder,14,3,0,7.443745599011416,1
2021-01-15,Level work candidate this.,Other,3440.0,Income,income,2021-01,2021,lainnya,15,4,0,8.14351740579748,0
2021-01-15,Huge response long.,Travel,53.66,Expense,expense,2021-01,2021,kebutuhan_sekunder,15,4,0,4.001132180499922,1
2021-01-17,Statement available win politics.,Shopping,556.22,Expense,expense,2021-01,2021,kebutuhan_sekunder,17,6,1,6.322960135015972,1
2021-01-17,Quite general there sister.,Food & Drink,1822.13,Expense,expense,2021-01,2021,kebutuhan_pokok,17,6,1,7.508310083161934,1
2021-01-19,Item treat area.,Travel,1553.72,Expense,expense,2021-01,2021,kebutuhan_sekunder,19,1,0,7.349050744091129,1
2021-01-20,Check clearly follow remember generation.,Health & Fitness,445.82,Expense,expense,2021-01,2021,lainnya,20,2,0,6.102155828950609,1
2021-01-24,Suffer economy play.,Other,1620.0,Income,income,2021-01,2021,lainnya,24,6,1,7.390798521735676,0
2021-01-26,By field move.,Food & Drink,624.78,Expense,expense,2021-01,2021,kebutuhan_pokok,26,1,0,6.438998871631718,1
2021-01-27,Option oil commercial.,Health & Fitness,1467.4,Expense,expense,2021-01,2021,lainnya,27,2,0,7.291928651622679,1
2021-01-27,American tell ball we side.,Other,3176.0,Income,income,2021-01,2021,lainnya,27,2,0,8.063692634269517,0
2021-01-27,Short indicate police.,Utilities,409.58,Expense,expense,2021-01,2021,kebutuhan_pokok,27,2,0,6.017570794192461,1
2021-01-27,Nation politics few each southern.,Health & Fitness,1066.4,Expense,expense,2021-01,2021,lainnya,27,2,0,6.972981063899844,1
2021-01-29,Law read citizen.,Utilities,521.37,Expense,expense,2021-01,2021,kebutuhan_pokok,29,4,0,6.258376149054407,1
2021-02-02,Less future century technology.,Salary,1935.09,Expense,expense,2021-02,2021,income,2,1,0,7.568425754359313,1
2021-02-05,Wish candidate have no.,Health & Fitness,1610.42,Expense,expense,2021-02,2021,lainnya,5,4,0,7.384871056833654,1
2021-02-05,Letter environment easy.,Rent,290.11,Expense,expense,2021-02,2021,kebutuhan_pokok,5,4,0,5.673701202617746,1
2021-02-08,Face his.,Shopping,1934.87,Expense,expense,2021-02,2021,kebutuhan_sekunder,8,0,0,7.5683121168216125,1
2021-02-08,While total spend.,Health & Fitness,189.7,Expense,expense,2021-02,2021,lainnya,8,0,0,5.250701512606374,1
2021-02-09,Couple city you level.,Travel,1077.78,Expense,expense,2021-02,2021,kebutuhan_sekunder,9,1,0,6.983586051976185,1
2021-02-09,Age war measure whom.,Travel,1173.27,Expense,expense,2021-02,2021,kebutuhan_sekunder,9,1,0,7.068401956910239,1
2021-02-11,Good anything manager think pressure.,Health & Fitness,225.61,Expense,expense,2021-02,2021,lainnya,11,3,0,5.4232304782468335,1
2021-02-11,Mr suggest issue.,Food & Drink,1242.9,Expense,expense,2021-02,2021,kebutuhan_pokok,11,3,0,7.126006884215919,1
2021-02-13,Shake hand hundred now.,Health & Fitness,1831.36,Expense,expense,2021-02,2021,lainnya,13,5,1,7.513360032479411,1
2021-02-16,Network available mean share.,Rent,1274.45,Expense,expense,2021-02,2021,kebutuhan_pokok,16,1,0,7.151054336499911,1
2021-02-18,Quite budget window hour some.,Travel,1301.99,Expense,expense,2021-02,2021,kebutuhan_sekunder,18,3,0,7.172416902498312,1
2021-02-19,Voice sense current meeting matter.,Investment,804.0,Income,income,2021-02,2021,tabungan,19,4,0,6.690842277418564,0
2021-02-20,Case four.,Salary,241.08,Expense,expense,2021-02,2021,income,20,5,1,5.489268250040046,1
2021-02-21,Lead paper middle foreign party.,Utilities,783.41,Expense,expense,2021-02,2021,kebutuhan_pokok,21,6,1,6.664931842838583,1
2021-02-23,Wrong school federal from.,Shopping,1178.81,Expense,expense,2021-02,2021,kebutuhan_sekunder,23,1,0,7.073108687545937,1
2021-02-24,Majority none little admit former.,Shopping,1313.29,Expense,expense,2021-02,2021,kebutuhan_sekunder,24,2,0,7.181051874846067,1
2021-02-27,On someone rise read.,Shopping,1878.72,Expense,expense,2021-02,2021,kebutuhan_sekunder,27,5,1,7.53887810856169,1
2021-02-28,Listen whose situation simply officer.,Health & Fitness,442.37,Expense,expense,2021-02,2021,lainnya,28,6,1,6.094404635894591,1
2021-03-02,Lose modern return simple herself.,Entertainment,1712.35,Expense,expense,2021-03,2021,kebutuhan_sekunder,2,1,0,7.446205797360247,1
2021-03-02,Occur red.,Other,4960.0,Income,income,2021-03,2021,lainnya,2,1,0,8.509362612301048,0
2021-03-02,Kid industry.,Health & Fitness,130.49,Expense,expense,2021-03,2021,lainnya,2,1,0,4.878930803098828,1
2021-03-04,Improve simple turn.,Rent,1898.53,Expense,expense,2021-03,2021,kebutuhan_pokok,4,3,0,7.549361766132865,1
2021-03-05,Million night your.,Rent,1328.91,Expense,expense,2021-03,2021,kebutuhan_pokok,5,4,0,7.192866549753205,1
2021-03-05,Heavy what least mouth national.,Food & Drink,110.65,Expense,expense,2021-03,2021,kebutuhan_pokok,5,4,0,4.7153689782861665,1
2021-03-07,Machine whatever everything fear walk.,Utilities,1576.09,Expense,expense,2021-03,2021,kebutuhan_pokok,7,6,1,7.363336655721396,1
2021-03-07,Relate real major.,Entertainment,1176.9,Expense,expense,2021-03,2021,kebutuhan_sekunder,7,6,1,7.071488470964739,1
2021-03-08,Night various return explain.,Entertainment,663.83,Expense,expense,2021-03,2021,kebutuhan_sekunder,8,0,0,6.499531368876866,1
2021-03-09,Here woman stand west source.,Investment,2771.0,Income,income,2021-03,2021,tabungan,9,1,0,7.927324360309794,0
2021-03-09,Explain research.,Utilities,1975.18,Expense,expense,2021-03,2021,kebutuhan_pokok,9,1,0,7.588920967276496,1
2021-03-10,Pretty section degree still.,Utilities,228.75,Expense,expense,2021-03,2021,kebutuhan_pokok,10,2,0,5.436991761235796,1
2021-03-12,Receive case past only drug.,Utilities,39.57,Expense,expense,2021-03,2021,kebutuhan_pokok,12,4,0,3.703028877218356,1
2021-03-15,Point appear including.,Entertainment,1181.82,Expense,expense,2021-03,2021,kebutuhan_sekunder,15,0,0,7.075656696864788,1
2021-03-15,Race case.,Other,929.0,Income,income,2021-03,2021,lainnya,15,0,0,6.835184586147301,0
2021-03-16,Imagine various there.,Other,4809.0,Income,income,2021-03,2021,lainnya,16,1,0,8.478452363099807,0
2021-03-16,Sense expert experience.,Investment,4401.0,Income,income,2021-03,2021,tabungan,16,1,0,8.389814262086407,0
2021-03-17,Present discussion.,Health & Fitness,1031.34,Expense,expense,2021-03,2021,lainnya,17,2,0,6.939583349146688,1
2021-03-17,Individual study value.,Investment,855.0,Income,income,2021-03,2021,tabungan,17,2,0,6.752270376141742,0
2021-03-18,Small control see the.,Travel,921.5,Expense,expense,2021-03,2021,kebutuhan_sekunder,18,3,0,6.827087375914682,1
2021-03-19,Across nothing.,Food & Drink,1997.19,Expense,expense,2021-03,2021,kebutuhan_pokok,19,4,0,7.599997049782342,1
2021-03-20,Expect writer myself management.,Shopping,1375.33,Expense,expense,2021-03,2021,kebutuhan_sekunder,20,5,1,7.227175815321127,1
2021-03-21,Life cover both class.,Salary,156.25,Expense,expense,2021-03,2021,income,21,6,1,5.05783689558055,1
2021-03-22,Responsibility add front.,Investment,1038.0,Income,income,2021-03,2021,tabungan,22,0,0,6.946013991099227,0
2021-03-22,Purpose cover particularly police if.,Other,3620.0,Income,income,2021-03,2021,lainnya,22,0,0,8.19450550976564,0
2021-03-22,Foreign husband believe word local.,Travel,912.89,Expense,expense,2021-03,2021,kebutuhan_sekunder,22,0,0,6.817710214102085,1
2021-03-23,End dog.,Rent,1588.26,Expense,expense,2021-03,2021,kebutuhan_pokok,23,1,0,7.371023778072953,1
2021-03-23,Few reveal activity president.,Investment,4023.0,Income,income,2021-03,2021,tabungan,23,1,0,8.300031711779575,0
2021-03-24,Property let.,Entertainment,833.49,Expense,expense,2021-03,2021,kebutuhan_sekunder,24,2,0,6.726820759806603,1
2021-03-25,Rather type thousand show.,Shopping,837.82,Expense,expense,2021-03,2021,kebutuhan_sekunder,25,3,0,6.731996142329587,1
2021-03-26,Happen determine whatever.,Other,3060.0,Income,income,2021-03,2021,lainnya,26,4,0,8.026496938945412,0
2021-03-27,Lawyer writer health.,Health & Fitness,1907.65,Expense,expense,2021-03,2021,lainnya,27,5,1,7.554151464852629,1
2021-03-28,Serious soon stay seven.,Salary,143.6,Expense,expense,2021-03,2021,income,28,6,1,4.973971309724664,1
2021-03-29,Land region back nor article.,Rent,869.43,Expense,expense,2021-03,2021,kebutuhan_pokok,29,0,0,6.768987342419472,1
2021-03-30,Dark mr clearly take.,Health & Fitness,1625.42,Expense,expense,2021-03,2021,lainnya,30,1,0,7.394136559336413,1
